Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2019,201911,Exports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,550895
2019,201907,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,258846
2019,201907,Exports,United Kingdom,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,56481
2019,201907,Exports,United Kingdom,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1855390
2019,201903,Exports,United Kingdom,Dominican Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,211733
2019,201903,Exports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1309656
2019,201907,Exports,United Kingdom,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,109109
2019,201903,Exports,United Kingdom,El Salvador,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,107111
2019,201902,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,160366
2019,201902,Exports,United Kingdom,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1177
2019,201902,Exports,United Kingdom,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4743
2019,201902,Exports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2249580
2019,201903,Exports,United Kingdom,Estonia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,321
2019,201907,Exports,United Kingdom,Egypt,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1831593
2019,201907,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,34
2019,201907,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,149144
2019,201901,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,124417
2019,201901,Exports,United Kingdom,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,12777
2019,201903,Exports,United Kingdom,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,91577
2019,201907,Exports,United Kingdom,Australia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,558086
2019,201903,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1451
2019,201907,Exports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,57227
2019,201907,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2700601
2019,201907,Imports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,50131
2019,201907,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,219585
2019,201903,Exports,United Kingdom,Guatemala,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,221788
2019,201903,Exports,United Kingdom,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,828446
2019,201903,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,525509
2019,201907,Exports,United Kingdom,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,834994
2019,201903,Exports,United Kingdom,Iraq,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,298611
2019,201907,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3036765
2019,201903,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,803947
2019,201903,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4240620
2019,201903,Exports,United Kingdom,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1266510
2019,201903,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1650928
2019,201907,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1856
2019,201903,Exports,United Kingdom,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,36877
2019,201907,Exports,United Kingdom,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,350203
2019,201907,Exports,United Kingdom,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,968811
2019,201907,Exports,United Kingdom,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6639
2019,201905,Exports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,435804
2019,201905,Exports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,9177079
2019,201903,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4407911
2019,201907,Exports,United Kingdom,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,248414
2019,201907,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5751
2019,201903,Imports,United Kingdom,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5824
2019,201907,Exports,United Kingdom,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,90866
2019,201903,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,84530
2019,201912,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3156758
2019,201912,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2330842
2019,201912,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,11942
2019,201912,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4344
2019,201912,Imports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4448607
2019,201912,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,631653
2019,201912,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4160979
2019,201912,Imports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1288
2019,201912,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1653
2019,201912,Imports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,10052
2019,201912,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,55407
2019,201912,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,439787
2019,201905,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3909033
2019,201905,Imports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2166
2019,201905,Imports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,375
2019,201905,Imports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2731198
2019,201905,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4431094
2019,201905,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,32359
2019,201905,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1447
2019,201905,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,13609
2019,201905,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1526
2019,201905,Imports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,23588
2019,201905,Imports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,45162
2019,201905,Imports,United Kingdom,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4001
2019,201905,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,918576
2019,201905,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,463414
2019,201905,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3808523
2019,201907,Exports,United Kingdom,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4549
2019,201907,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,45
2019,201903,Exports,United Kingdom,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1006601
2019,201907,Exports,United Kingdom,Rep. of Korea,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2020
2019,201903,Exports,United Kingdom,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,22
2019,201907,Exports,United Kingdom,India,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,14590
2019,201906,Exports,United Kingdom,India,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,14497
2019,201906,Exports,United Kingdom,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6518
2019,201906,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,591296
2019,201903,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,7274
2019,201903,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3058
2019,201907,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4893
2019,201903,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,7935
2019,201907,Exports,United Kingdom,Bermuda,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3442
2019,201907,Exports,United Kingdom,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2012294
2019,201907,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1067
2019,201907,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,8058
2019,201906,Imports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1949097
2019,201907,Exports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,8972
2019,201907,Exports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,628874
2019,201908,Exports,United Kingdom,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6611
2019,201908,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,665683
2019,201908,Exports,United Kingdom,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3507
2019,201908,Exports,United Kingdom,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3569
2019,201906,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2392508
2019,201906,Imports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3843624
2019,201906,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,386773
2019,201906,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3632
2019,201906,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,731134
2019,201906,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2175
2019,201906,Imports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,89
2019,201906,Imports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2561
2019,201906,Imports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,7297
2019,201906,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,142377
2019,201906,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2953146
2019,201906,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3251051
2019,201906,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5876
2019,201906,Imports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,15
2019,201906,Imports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,60703
2019,201907,Exports,United Kingdom,Malaysia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,36513
2019,201907,Exports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,892013
2019,201903,Exports,United Kingdom,South Africa,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,32502
2019,201907,Exports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,137517
2019,201906,Exports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3784258
2019,201903,Exports,United Kingdom,Syria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,572735
2019,201903,Exports,United Kingdom,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,331174
2019,201912,Exports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3826657
2019,201912,Exports,United Kingdom,Malaysia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4654
2019,201912,Exports,United Kingdom,Australia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,217863
2019,201912,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,16931
2019,201912,Exports,United Kingdom,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,54753
2019,201912,Exports,United Kingdom,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1234307
2019,201912,Exports,United Kingdom,Bolivia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,9256
2019,201912,Exports,United Kingdom,Cyprus,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,293
2019,201912,Exports,United Kingdom,Mauritius,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3703
2019,201912,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,30829
2019,201912,Exports,United Kingdom,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,51864
2019,201912,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3850
2019,201912,Exports,United Kingdom,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,200814
2019,201912,Exports,United Kingdom,Syria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,239141
2019,201912,Exports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5493
2019,201912,Exports,United Kingdom,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,374034
2019,201912,Exports,United Kingdom,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,498936
2019,201912,Exports,United Kingdom,Cayman Isds,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3343
2019,201912,Exports,United Kingdom,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,8733953
2019,201912,Exports,United Kingdom,Egypt,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,958867
2019,201912,Exports,United Kingdom,New Zealand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4239
2019,201912,Exports,United Kingdom,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4
2019,201912,Exports,United Kingdom,Congo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,105047
2019,201912,Exports,United Kingdom,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,204899
2019,201912,Exports,United Kingdom,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,460925
2019,201912,Exports,United Kingdom,Bermuda,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3624
2019,201912,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,926
2019,201912,Exports,United Kingdom,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,396898
2019,201912,Exports,United Kingdom,Dem.Rep. of the Congo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2134
2019,201912,Exports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,183271
2019,201912,Exports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,49234
2019,201912,Exports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1071057
2019,201912,Exports,United Kingdom,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,165036
2019,201912,Exports,United Kingdom,South Africa,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,66941
2019,201912,Exports,United Kingdom,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,26113
2019,201912,Exports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,328149
2019,201912,Exports,United Kingdom,Falkland Isds (Malvinas),Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3607
2019,201912,Exports,United Kingdom,Viet Nam,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,123903
2019,201912,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3971
2019,201912,Exports,United Kingdom,Finland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,189
2019,201912,Exports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,941
2019,201912,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,373379
2019,201912,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3997
2019,201912,Exports,United Kingdom,Mali,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,314089
2019,201912,Exports,United Kingdom,Ghana,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,436994
2019,201912,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,69181
2019,201912,Exports,United Kingdom,Algeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,725478
2019,201907,Exports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,19268
2019,201903,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,333085
2019,201904,Exports,United Kingdom,Viet Nam,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4930
2019,201904,Exports,United Kingdom,Dominica,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,80796
2019,201904,Exports,United Kingdom,Saint Helena,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,7254
2019,201904,Exports,United Kingdom,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,319693
2019,201904,Exports,United Kingdom,Yemen,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,212685
2019,201904,Exports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5911312
2019,201904,Exports,United Kingdom,Sierra Leone,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,101975
2019,201904,Exports,United Kingdom,Suriname,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,38737
2019,201904,Exports,United Kingdom,Senegal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,182510
2019,201904,Exports,United Kingdom,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,156952
2019,201904,Exports,United Kingdom,Cayman Isds,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3162
2019,201904,Exports,United Kingdom,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1026030
2019,201904,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,269641
2019,201904,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2545
2019,201904,Exports,United Kingdom,Libya,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,110308
2019,201904,Exports,United Kingdom,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1962062
2019,201904,Exports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,287400
2019,201904,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,36449
2019,201904,Exports,United Kingdom,Malta,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2918
2019,201904,Exports,United Kingdom,Australia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,373477
2019,201904,Exports,United Kingdom,Djibouti,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,950
2019,201904,Exports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,911314
2019,201904,Exports,United Kingdom,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,536031
2019,201904,Exports,United Kingdom,Croatia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,10
2019,201904,Exports,United Kingdom,Thailand,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,52339
2019,201904,Exports,United Kingdom,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,229260
2019,201904,Exports,United Kingdom,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,44366
2019,201904,Exports,United Kingdom,Cameroon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1070748
2019,201904,Exports,United Kingdom,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,89148
2019,201904,Exports,United Kingdom,Syria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,224527
2019,201904,Exports,United Kingdom,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,126087
2019,201904,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6107
2019,201904,Exports,United Kingdom,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,977949
2019,201904,Exports,United Kingdom,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,810195
2019,201904,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,953
2019,201904,Exports,United Kingdom,Mali,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,612434
2019,201904,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1367
2019,201904,Exports,United Kingdom,Slovenia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,23
2019,201904,Exports,United Kingdom,Finland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,339
2019,201904,Exports,United Kingdom,Estonia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5
2019,201904,Exports,United Kingdom,Congo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,416428
2019,201904,Exports,United Kingdom,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1697614
2019,201904,Exports,United Kingdom,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4690565
2019,201904,Exports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4441
2019,201904,Exports,United Kingdom,Angola,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,412150
2019,201904,Exports,United Kingdom,Antigua and Barbuda,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,18292
2019,201904,Exports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,701236
2019,201904,Exports,United Kingdom,Egypt,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1144378
2019,201904,Exports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,567814
2019,201904,Exports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,14
2019,201904,Exports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,375182
2019,201904,Exports,United Kingdom,Togo,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,91255
2019,201904,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,695399
2019,201912,Exports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,960657
2019,201902,Imports,United Kingdom,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,8320
2019,201907,Exports,United Kingdom,Mauritius,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,89834
2019,201904,Exports,United Kingdom,Cyprus,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,46748
2019,201903,Exports,United Kingdom,Turkey,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,26761
2019,201911,Exports,United Kingdom,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6863171
2019,201911,Exports,United Kingdom,United Arab Emirates,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,366716
2019,201911,Exports,United Kingdom,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,235604
2019,201911,Exports,United Kingdom,Bermuda,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4792
2019,201911,Exports,United Kingdom,Pakistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,366615
2019,201911,Exports,United Kingdom,Brunei Darussalam,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2276
2019,201911,Exports,United Kingdom,Tunisia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,241776
2019,201911,Exports,United Kingdom,Australia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,832561
2019,201911,Exports,United Kingdom,Estonia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,157
2019,201911,Exports,United Kingdom,Malaysia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,174382
2019,201911,Exports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4496147
2019,201911,Exports,United Kingdom,Slovakia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,39
2019,201911,Exports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,597267
2019,201911,Exports,United Kingdom,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,197146
2019,201911,Exports,United Kingdom,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,391887
2019,201911,Exports,United Kingdom,Israel,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,6793
2019,201911,Exports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,139693
2019,201911,Exports,United Kingdom,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,346691
2019,201911,Exports,United Kingdom,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,40
2019,201911,Exports,United Kingdom,Iraq,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,19107
2019,201911,Exports,United Kingdom,Kenya,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,13966
2019,201911,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,77717
2019,201911,Exports,United Kingdom,Syria,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,668594
